time,open,high,low,close,volume
2013-04-21 00:00:00+00:00,1047.5411907552232,1051.4321932326038,1042.375911194674,1045.3460319230112,53366.0
2013-04-22 00:00:00+00:00,1044.996345772381,1047.8967864527037,1038.5581946207444,1043.4888539414328,26702.0
2013-04-23 00:00:00+00:00,1043.1147468408758,1057.7180224571466,1040.591952453308,1049.1925662451888,16374.0
2013-04-24 00:00:00+00:00,1049.1435157625542,1052.3473424251358,1042.2441607431517,1044.1120423854043,19055.0
2013-04-25 00:00:00+00:00,1043.6096942637682,1044.9031876117542,1039.5884428724491,1041.3502142416703,8105.0
2013-04-26 00:00:00+00:00,1041.7314109419656,1048.716421844729,1033.1342518621348,1037.1229216920171,32967.0
2013-04-27 00:00:00+00:00,1037.0935241316313,1040.8995785185373,1034.5505868043174,1038.1190212671438,23841.0
2013-04-28 00:00:00+00:00,1038.0084687799288,1040.138237546655,1022.2152045290475,1029.2594927569312,30304.0
2013-04-29 00:00:00+00:00,1029.6326249719386,1032.1768558652348,1024.2038219507806,1026.509423149116,52451.0
2013-04-30 00:00:00+00:00,1026.3946075952588,1041.3525647995891,1024.3730586501003,1038.992462297755,37637.0
2013-05-01 00:00:00+00:00,1038.4725153010663,1042.0291781913782,1033.160104618352,1038.1657086220614,18796.0
2013-05-02 00:00:00+00:00,1038.1716463209125,1042.501527553381,1036.8079511997141,1039.538962690157,11937.0
2013-05-03 00:00:00+00:00,1040.4342860738498,1043.9268360721537,1033.7487971452517,1035.5888575130746,39637.0
2013-05-04 00:00:00+00:00,1035.624822576635,1038.3057764647021,1030.5608860587051,1033.189401253389,5654.0
2013-05-05 00:00:00+00:00,1033.3999801655411,1040.661466388563,1031.2593425524315,1035.7473613080526,25450.0
2013-05-06 00:00:00+00:00,1035.660703916739,1042.0901370931763,1027.4522155877644,1031.947925770073,53716.0
2013-05-07 00:00:00+00:00,1031.8522960140854,1036.2969976161733,1026.6229885813043,1032.7630178891707,33471.0
2013-05-08 00:00:00+00:00,1032.9658153457924,1039.4246320166162,1030.1584642592077,1033.2103316476248,36470.0
2013-05-09 00:00:00+00:00,1032.1144521730007,1044.1228197983912,1031.2170502879662,1043.4216520263567,43850.0
2013-05-10 00:00:00+00:00,1042.8999331908778,1051.9751875972618,1037.9386175414052,1048.3227786615391,9884.0
2013-05-11 00:00:00+00:00,1048.0685412901216,1058.4323572627575,1045.1093652247134,1055.871221891418,24142.0
2013-05-12 00:00:00+00:00,1055.7525197643392,1058.2051813478492,1053.6345386643343,1054.5886562774074,5808.0
2013-05-13 00:00:00+00:00,1055.194992206832,1059.995695562007,1051.477790162119,1056.6332226717016,52599.0
2013-05-14 00:00:00+00:00,1057.662372361595,1060.4259107580872,1047.6976479756008,1050.8364865273552,40199.0
2013-05-15 00:00:00+00:00,1051.0956318996978,1053.0262262917558,1047.047734827739,1049.2181426205816,56728.0
2013-05-16 00:00:00+00:00,1049.3795868058512,1053.5633524635668,1047.1429396930293,1051.5736796225938,52176.0
2013-05-17 00:00:00+00:00,1051.8546817294443,1052.9554017576468,1035.1396677235457,1037.3939558445459,32906.0
2013-05-18 00:00:00+00:00,1038.012480542619,1051.8268642248313,1029.382646501888,1043.751506235326,10871.0
2013-05-19 00:00:00+00:00,1043.3365618417772,1051.398463164319,1038.6355342945863,1047.644809970149,46627.0
2013-05-20 00:00:00+00:00,1047.433848793003,1050.6066885577018,1046.797684813025,1049.8878645070351,56068.0
2013-05-21 00:00:00+00:00,1049.9476195444179,1060.5557418484814,1042.8034518561387,1054.3916406371168,5579.0
2013-05-22 00:00:00+00:00,1054.511628466424,1055.41345928306,1048.0192407720674,1048.5955311687417,49118.0
2013-05-23 00:00:00+00:00,1047.7957863946235,1055.801966053771,1043.2169963190895,1051.654731688351,22284.0
2013-05-24 00:00:00+00:00,1051.8297278926514,1053.5391714119992,1044.791320731432,1049.1151498684383,30913.0
2013-05-25 00:00:00+00:00,1048.4445742524351,1050.3035618225317,1043.0375758273606,1045.3393662027547,43452.0
2013-05-26 00:00:00+00:00,1045.6533052445711,1049.656032262609,1032.4566011346858,1036.5687067611968,8202.0
2013-05-27 00:00:00+00:00,1036.9132691241189,1043.0987286765942,1033.3739495840568,1038.9572830562786,48263.0
2013-05-28 00:00:00+00:00,1038.0145143063605,1041.1737518486723,1026.4693011002319,1031.0422318963222,22529.0
2013-05-29 00:00:00+00:00,1031.2436730314591,1040.188116296736,1024.703683641594,1038.4413346803879,59731.0
2013-05-30 00:00:00+00:00,1038.517164419659,1040.6439200982022,1036.5527872835635,1039.847337445618,51458.0
2013-05-31 00:00:00+00:00,1039.5854396873597,1042.2340949917302,1033.1737210768722,1036.7338471730184,17137.0
2013-06-01 00:00:00+00:00,1037.121780514945,1042.1096709327605,1029.0011066157792,1030.3896636661814,51771.0
2013-06-02 00:00:00+00:00,1031.2073876557336,1037.754234864123,1028.7234823449203,1031.5213789933982,32617.0
2013-06-03 00:00:00+00:00,1031.7201368426133,1037.9679400965756,1025.9435444067713,1028.0989510016825,12769.0
2013-06-04 00:00:00+00:00,1027.6449951807663,1029.021043555057,1021.8389434480016,1022.8153953342128,18011.0
2013-06-05 00:00:00+00:00,1022.2214317697251,1033.5940233826525,1020.2339459961308,1030.968517860855,31905.0
2013-06-06 00:00:00+00:00,1030.4817884034126,1035.330241587722,1027.3612712341164,1029.4748626169908,37981.0
2013-06-07 00:00:00+00:00,1029.0511818783186,1030.224771363383,1026.8588387849104,1028.3910046274946,54123.0
2013-06-08 00:00:00+00:00,1028.8458439929043,1032.1041174500929,1022.7252058696108,1027.3571154512895,49210.0
2013-06-09 00:00:00+00:00,1027.4690656295975,1036.2657234148505,1020.1752396055878,1032.2418129288833,25354.0
2013-06-10 00:00:00+00:00,1032.224623339609,1034.6999682723415,1030.4202631923363,1032.956306592475,42202.0
2013-06-11 00:00:00+00:00,1033.3098249810892,1036.6978276753457,1027.3622993367394,1033.1878540049804,34446.0
2013-06-12 00:00:00+00:00,1033.1894091981753,1035.0198274370123,1026.7779440411516,1028.7687964835432,58095.0
2013-06-13 00:00:00+00:00,1028.776986871435,1037.8489835636858,1027.4222132455898,1034.996491445968,11762.0
2013-06-14 00:00:00+00:00,1034.64305915582,1044.8347028725661,1032.1587868558217,1042.935440946771,13979.0
2013-06-15 00:00:00+00:00,1042.6701701006032,1047.1279347282423,1036.263582927525,1039.9566358780808,31165.0
2013-06-16 00:00:00+00:00,1039.9630589607214,1041.7612752450557,1034.1002890775273,1035.5526627816955,12341.0
2013-06-17 00:00:00+00:00,1035.0636525683274,1041.926232015499,1033.6643207755078,1039.51390445073,7881.0
2013-06-18 00:00:00+00:00,1040.1960157321946,1045.8855677746562,1039.0131690743679,1043.6718344442038,15697.0
2013-06-19 00:00:00+00:00,1043.7169642344934,1051.9940635499672,1040.1515248477317,1046.793339908804,53815.0
2013-06-20 00:00:00+00:00,1046.5580020680754,1049.4912179474989,1044.9439217559134,1047.7831455336702,37080.0
2013-06-21 00:00:00+00:00,1048.1843512286696,1052.786964468098,1044.4231680020443,1048.5145557415938,29510.0
2013-06-22 00:00:00+00:00,1048.0656056246128,1054.4307248247978,1043.8254147487169,1046.365357998655,40346.0
2013-06-23 00:00:00+00:00,1046.8004503121485,1054.2989772866747,1044.727793725242,1053.728881832167,8937.0
2013-06-24 00:00:00+00:00,1053.758088513909,1060.455631971092,1048.5191191322263,1056.6606605435716,44971.0
2013-06-25 00:00:00+00:00,1057.44713027207,1059.555977340652,1056.2695542214578,1058.4337138955425,17826.0
2013-06-26 00:00:00+00:00,1058.1952407204897,1062.0759771096486,1057.5014212043409,1060.616535439371,48488.0
2013-06-27 00:00:00+00:00,1060.4420811627763,1067.259605407071,1055.0981317472333,1063.8785623824397,48275.0
2013-06-28 00:00:00+00:00,1063.5138916694448,1068.3931946559974,1057.4020093760068,1062.9776861612572,29485.0
2013-06-29 00:00:00+00:00,1062.442290840191,1067.990063429581,1060.167379899205,1066.3481094841284,55466.0
2013-06-30 00:00:00+00:00,1066.4480220756843,1068.8488807204703,1065.4637337917113,1068.0591104274529,34786.0
2013-07-01 00:00:00+00:00,1067.601500205907,1070.6207385404762,1064.614401761258,1068.290815446562,56318.0
2013-07-02 00:00:00+00:00,1068.4198430106696,1070.0842099243673,1059.60725472359,1065.409662795091,55377.0
2013-07-03 00:00:00+00:00,1065.1311208207435,1071.7954209850197,1062.504673989252,1067.2495108779528,44405.0
2013-07-04 00:00:00+00:00,1067.6911275610792,1068.2241816943574,1066.536025181013,1067.4293484939271,44439.0
2013-07-05 00:00:00+00:00,1066.3362620459452,1072.1825491094505,1064.4425782400533,1069.954208440696,7766.0
2013-07-06 00:00:00+00:00,1070.1247645263861,1072.3959489033195,1064.0092611385146,1067.3039540138811,57343.0
2013-07-07 00:00:00+00:00,1067.3168613599594,1079.364453648198,1065.7474497923372,1078.3874355160758,42460.0
2013-07-08 00:00:00+00:00,1078.3804991491331,1091.1942067890407,1072.6123937777477,1086.0741072423243,20672.0
2013-07-09 00:00:00+00:00,1085.7924561691727,1089.3818293762122,1073.2410261336024,1075.627739400819,30887.0
2013-07-10 00:00:00+00:00,1076.3696821733033,1081.3516809672235,1072.2289756101836,1077.3369206605275,13857.0
2013-07-11 00:00:00+00:00,1077.1531128328509,1089.0548050562375,1074.8930424569992,1081.7283804234607,35479.0
2013-07-12 00:00:00+00:00,1081.9043491497114,1087.5953109918657,1075.2404429892586,1077.96215262146,43294.0
2013-07-13 00:00:00+00:00,1077.8414742169934,1096.7252652781474,1072.4150895233538,1092.424271298337,18496.0
2013-07-14 00:00:00+00:00,1092.2595826449378,1095.2241197739536,1089.689013355135,1091.4538000679995,55959.0
2013-07-15 00:00:00+00:00,1091.4842091978085,1093.0114120411101,1087.0781983987,1089.3368548246378,5449.0
2013-07-16 00:00:00+00:00,1089.622242273316,1103.7112313446012,1081.5139239987775,1097.1730969436978,41753.0
2013-07-17 00:00:00+00:00,1096.676801080153,1098.2515708520716,1085.3739005889963,1090.8363987994437,45352.0
2013-07-18 00:00:00+00:00,1090.6237647651694,1100.3098319202059,1085.3427605404681,1094.1195952388787,48429.0
2013-07-19 00:00:00+00:00,1093.4969461587132,1099.711746915826,1092.1789429008697,1097.1552674560817,31242.0
2013-07-20 00:00:00+00:00,1097.321281427221,1100.4741576199267,1093.8545398840981,1096.4015330016384,40335.0
2013-07-21 00:00:00+00:00,1096.0201879859267,1104.7566551699497,1091.9818010803292,1100.2138617799515,39350.0
2013-07-22 00:00:00+00:00,1099.8785767820648,1109.6553772626264,1097.92473649423,1107.638810864071,33158.0
2013-07-23 00:00:00+00:00,1107.917705955345,1110.586777298879,1100.6237001287084,1105.184691376735,43832.0
2013-07-24 00:00:00+00:00,1105.1707879099965,1109.7884042493704,1095.630254131705,1100.4363989334513,42811.0
2013-07-25 00:00:00+00:00,1100.605305776616,1111.1520108813538,1092.7769767028483,1102.9687510989445,15768.0
2013-07-26 00:00:00+00:00,1102.8982305968748,1105.30193483641,1098.0497544201899,1101.336750709357,16611.0
2013-07-27 00:00:00+00:00,1101.507656272154,1106.4490524289693,1080.8092001449554,1084.5126675780884,36894.0
2013-07-28 00:00:00+00:00,1084.5415443059032,1093.8678740942103,1074.374557768606,1091.32752550446,50568.0
2013-07-29 00:00:00+00:00,1090.833442025922,1105.803836691893,1087.5691334729408,1099.4884426528033,56626.0
2013-07-30 00:00:00+00:00,1099.5725443764275,1103.1784919101055,1089.4377881001328,1099.3574490350156,47937.0
2013-07-31 00:00:00+00:00,1099.1977076174885,1107.1106641893969,1090.5457768282363,1096.9061680532504,28627.0
2013-08-01 00:00:00+00:00,1096.7923798442869,1109.900894355885,1082.0385819359444,1097.839981668703,7936.0
2013-08-02 00:00:00+00:00,1097.9534732149955,1109.4829245262695,1075.8371990898015,1084.7812900299666,35240.0
2013-08-03 00:00:00+00:00,1084.534364364313,1090.4275092126863,1074.0509074967904,1079.9259525550292,57264.0
2013-08-04 00:00:00+00:00,1079.4607624389264,1082.4842421030028,1073.8958818266665,1080.6032929564428,22533.0
2013-08-05 00:00:00+00:00,1081.1042130712442,1091.013788613045,1074.3796934400627,1083.0686447678577,41739.0
2013-08-06 00:00:00+00:00,1083.8544692768573,1086.8082453958086,1081.1362301410556,1084.6299642225813,36702.0
2013-08-07 00:00:00+00:00,1084.4720639883858,1094.6462445653149,1073.931904723501,1090.972126316753,18544.0
2013-08-08 00:00:00+00:00,1091.4625007470886,1102.8968153953695,1087.6454895272502,1101.1746428399993,53520.0
2013-08-09 00:00:00+00:00,1101.3348849082108,1111.6594517601814,1099.0891224824582,1110.2206356921563,44880.0
2013-08-10 00:00:00+00:00,1109.9271600518248,1112.8998562299564,1106.8055967492726,1110.2982255861918,22886.0
2013-08-11 00:00:00+00:00,1109.9190821458806,1120.7758870278083,1107.057008995293,1116.2596304661965,18110.0
2013-08-12 00:00:00+00:00,1116.1255603817617,1119.834412390121,1099.5806882962936,1102.3972591780166,29581.0
2013-08-13 00:00:00+00:00,1102.199381216076,1109.45635968463,1098.0598912990342,1108.3747972863612,39576.0
2013-08-14 00:00:00+00:00,1108.2186723591701,1119.0101246774118,1103.1253621082146,1115.3640551852925,25993.0
2013-08-15 00:00:00+00:00,1115.2997154486504,1124.0699167828611,1108.6395534613087,1115.3439876453947,49956.0
2013-08-16 00:00:00+00:00,1114.8317631501636,1117.5992928805972,1100.0996298862817,1105.814048520557,52267.0
2013-08-17 00:00:00+00:00,1106.1862121696852,1116.1298416420836,1103.842420989092,1109.8562862693823,20391.0
2013-08-18 00:00:00+00:00,1109.346985654587,1115.514167693583,1105.1927286682348,1114.251617256411,12721.0
2013-08-19 00:00:00+00:00,1113.7673475790511,1123.201688271637,1109.4573672807535,1119.6812628581656,35353.0
2013-08-20 00:00:00+00:00,1120.0846824257897,1123.584531545444,1112.9175629515485,1118.7960212095513,20236.0
2013-08-21 00:00:00+00:00,1119.1261860786883,1121.2252160147327,1114.0367092524998,1115.7098612222032,52551.0
2013-08-22 00:00:00+00:00,1116.3482188541961,1121.008452242923,1112.542614633087,1114.5071763547703,34355.0
2013-08-23 00:00:00+00:00,1114.5585538382047,1117.7719234753683,1110.447381791812,1114.2281952164285,28093.0
2013-08-24 00:00:00+00:00,1113.932894267938,1122.8935579166052,1106.13722346592,1115.6069191455015,22243.0
2013-08-25 00:00:00+00:00,1116.1075542115707,1121.596743804183,1113.080371162244,1119.2780322102183,31793.0
2013-08-26 00:00:00+00:00,1119.2263037658306,1124.4060580151083,1117.5891085094731,1119.393895069696,13144.0
2013-08-27 00:00:00+00:00,1119.3292577787429,1130.7803575696284,1115.141587963158,1127.2087814910808,31073.0
2013-08-28 00:00:00+00:00,1126.8183642654283,1128.0774988800763,1118.0215300710913,1122.2732566234154,24111.0
2013-08-29 00:00:00+00:00,1122.4445336168524,1130.0100198505759,1116.9309477211857,1124.5147867289418,22148.0
2013-08-30 00:00:00+00:00,1123.4440224390728,1128.316263481347,1121.887648378868,1124.6970529576747,21082.0
2013-08-31 00:00:00+00:00,1124.9239641367178,1142.9634429394964,1118.8508305874536,1134.7482447902928,24664.0
2013-09-01 00:00:00+00:00,1133.8326249129184,1140.758617426541,1128.20288186447,1136.1810386561647,41353.0
